8,398.7,3.8919,26.574,64.814,70.5
8,21.57,199.64,22.378,54.581,70.111
8,59.75,-1,20.5,50,67.653
8,211.75,175,20.5,50,66.12
8,307.85,172.87,34.371,83.831,45.611
8,589.49,243.27,22.378,54.581,42.752
8,186.23,175.14,26.574,64.814,42.502
8,577.69,21.538,63.077,153.85,35.469
8,615.7,208.36,22.378,54.581,35.049
8,232.87,97.297,26.574,64.814,32.044
8,583.75,259,20.5,50,29.037
8,151.97,188.91,24.374,59.449,28.748
8,236.48,179.29,28.917,70.528,25.594
8,256.65,184.16,24.374,59.449,24.055
8,471.54,221.45,22.378,54.581,13.562
8,79.615,195.38,31.538,76.923,12.381
8,209.07,146.14,24.374,59.449,9.0058
8,108.5,185.51,26.574,64.814,7.5529
8,213.83,188.91,24.374,59.449,0.80926
9,66.597,179.58,34.371,83.831,163.84
9,193.93,166.15,34.371,83.831,88.036
9,559.75,247,20.5,50,81.681
9,53.194,172.87,34.371,83.831,69.729
9,34.676,199.64,22.378,54.581,68.279
9,85.769,183.08,31.538,76.923,61.504
9,619.75,159,20.5,50,57.853
9,266.21,195.27,22.378,54.581,50.571
9,175.75,171,20.5,50,48.646
9,196.6,138.81,26.574,64.814,46.554
9,487.5,214,41,100,45.755
9,313.46,170.77,31.538,76.923,44.009
9,351.75,167,20.5,50,41.684
9,36.538,121.54,31.538,76.923,39.94
9,403.75,67,20.5,50,39.486
9,233.46,176.92,31.538,76.923,38.368
9,577.37,188.7,37.516,91.502,33.335
9,63.5,110,41,100,20.675
9,111.5,166,41,100,20.045
9,615.7,291.27,22.378,54.581,15.472
9,443.23,183.23,52.903,129.03,11.383
9,398.7,3.8919,26.574,64.814,3.5589
10,-0.54422,181.09,44.668,108.95,188.63
10,288.85,170.77,31.538,76.923,77.432
10,87.75,183,20.5,50,73.958
10,608.85,269.23,31.538,76.923,50.673
10,141.15,195.38,31.538,76.923,48.575
10,139.75,179,20.5,50,48.174
10,340.48,164.73,22.378,54.581,45.443
10,331.74,164.73,22.378,54.581,42.692
10,163.17,139.76,28.917,70.528,36.323
10,619.75,183,20.5,50,34.003
10,160.42,193.01,34.371,83.831,27.483
10,387.75,167,20.5,50,22.434
10,223.5,166,41,100,19.423
10,451.67,153.33,136.67,333.33,12.413
10,404.16,141.39,24.374,59.449,2.2935
11,375.61,150.89,24.374,59.449,68.906
11,47.75,175,20.5,50,68.274
11,323.75,163,20.5,50,61.627
11,619.75,183,20.5,50,59.6
11,343.75,159,20.5,50,52.848
11,247.5,174,41,100,48.305
11,103.7,159.21,48.643,118.64,48.201
11,387.75,159,20.5,50,44.909
11,479.75,159,20.5,50,38.213
11,480.27,243.27,22.378,54.581,32.129
11,277.49,159.39,37.516,91.502,29.205
11,140.62,162.35,28.917,70.528,27.32
11,160.92,40.615,75.524,184.2,21.943
12,619.75,151,20.5,50,103.5
12,279.5,158,41,100,61.214
12,147.37,23.662,69.155,168.67,60.463
12,327.75,151,20.5,50,54.09
12,498.08,176.92,31.538,76.923,49.73
12,611.33,138.55,22.378,54.581,49.684
12,413.68,127.13,24.374,59.449,49.661
12,383.08,134.12,28.917,70.528,43.995
12,619.75,183,20.5,50,40.383
12,608.85,60,31.538,76.923,39.733
12,344.85,151.64,22.378,54.581,35.29
12,-0.41885,18.462,34.371,83.831,31.619
12,115.75,179,20.5,50,30.886
12,599.5,246,41,100,28.909
12,548.11,240,37.516,91.502,24.757
12,247.14,127.13,24.374,59.449,19.773
12,170.69,175.14,26.574,64.814,19.28
12,357.95,147.27,22.378,54.581,16.497
12,494.57,146.14,24.374,59.449,14.452
12,131.75,191,20.5,50,12.978
12,17.201,169.09,22.378,54.581,9.0148
13,331.75,151,20.5,50,97.65
13,619.75,223,20.5,50,86.591
13,602.72,166.15,34.371,83.831,82.135
13,351.75,151,20.5,50,55.126
13,159.75,151,20.5,50,45.485
13,255.54,144.73,37.516,91.502,45.133
13,619.75,367,20.5,50,42.746
13,503.85,107.69,63.077,153.85,33.894
13,31.75,143,20.5,50,33.822
13,394.36,128.47,28.917,70.528,32.684
13,277.49,152.06,37.516,91.502,26.925
13,240.84,112.45,34.371,83.831,12.582
13,90.112,174.65,24.374,59.449,11.517
14,332.79,136.63,24.374,59.449,84.32
14,357.95,138.55,22.378,54.581,74.739
14,245.77,96.923,31.538,76.923,74.263
14,563.28,199.64,22.378,54.581,69.299
14,63.75,51,20.5,50,61.414
14,619.75,199,20.5,50,58.917
14,411.28,111.53,28.917,70.528,58.842
14,43.218,129.23,75.524,184.2,51.937
14,183.75,139,20.5,50,49.138
14,260.68,128.73,44.668,108.95,47.016
14,111.75,35,20.5,50,45.321
14,87.75,15,20.5,50,42.08
14,519.75,143,20.5,50,35.025
14,575.75,203,20.5,50,32.849
14,398.7,123.24,26.574,64.814,31.659
14,611.75,199,20.5,50,30.748
14,608.85,127.69,31.538,76.923,25.754
14,175.76,103.37,24.374,59.449,19.453
15,349.22,138.55,22.378,54.581,78.811
15,403.37,23.662,69.155,168.67,75.5
15,619.75,163,20.5,50,70.272
15,7.75,127,20.5,50,66.118
15,47.75,175,20.5,50,63.661
15,331.74,138.55,22.378,54.581,61.741
15,606.96,199.64,22.378,54.581,58.192
15,619.75,203,20.5,50,56.161
15,78.362,199.64,22.378,54.581,50.427
15,375.75,143,20.5,50,47.466
15,15.223,123.24,26.574,64.814,42.656
15,159.75,147,20.5,50,41.79
15,311.75,155,20.5,50,39.692
15,245.77,189.23,31.538,76.923,34.88
15,51.75,119,20.5,50,29.968
15,257.42,110.97,52.903,129.03,27.198
15,595.75,207,20.5,50,26.674
15,619.75,19,20.5,50,26.627
15,247.54,99.021,34.371,83.831,25.492
15,537.06,134.18,22.378,54.581,19.547
15,134.62,21.538,63.077,153.85,15.756
15,607.75,155,20.5,50,15.176
15,545.8,138.55,22.378,54.581,6.6412
16,271.75,187,20.5,50,79.346
16,282.69,90.769,31.538,76.923,67.84
16,385.13,122.38,24.374,59.449,41.441
16,59.75,171,20.5,50,33.272
16,21.486,93.435,37.516,91.502,26.468
16,580.08,118.05,26.574,64.814,25.759
16,443.79,-3.3803,69.155,168.67,25.399
16,408.92,131.88,24.374,59.449,22.149
16,93.403,52.028,34.371,83.831,21.646
16,353.58,134.18,22.378,54.581,21.156
17,200.63,38.601,34.371,83.831,113.97
17,577.69,33.846,63.077,153.85,113.41
17,122.69,96.923,31.538,76.923,66.4
17,515.22,125.45,22.378,54.581,63.08
17,95.75,107,20.5,50,60.258
17,440.46,70.154,75.524,184.2,55.88
17,214.03,38.601,34.371,83.831,50.494
17,71.75,111,20.5,50,48.238
17,540.97,117.18,28.917,70.528,48.138
17,524.05,111.53,28.917,70.528,46.545
17,411.92,84.615,31.538,76.923,38.959
17,195.75,175,20.5,50,34.251
17,118.66,155.64,24.374,59.449,30.24
17,23.494,165.15,24.374,59.449,26.754
17,567.65,125.45,22.378,54.581,25.136
17,31.75,143,20.5,50,21.978
18,27.852,73.663,48.643,118.64,110.12
18,56.296,83.168,48.643,118.64,96.701
18,619.75,159,20.5,50,69.5
18,18.736,141.39,24.374,59.449,69.236
18,111.75,83,20.5,50,68.939
18,411.75,143,20.5,50,60.364
18,384.16,134.18,22.378,54.581,58.096
18,163.75,83,20.5,50,58.002
18,419.43,19.459,26.574,64.814,50.888
18,223.35,70.099,24.374,59.449,47.781
18,151.75,103,20.5,50,43.724
18,239.75,83,20.5,50,38.85
18,489.86,30.545,89.691,218.76,37.781
18,295,60,31.538,76.923,35.057
18,337.55,65.347,24.374,59.449,32.795
18,199.75,103,20.5,50,25.583
18,30.385,158.46,31.538,76.923,16.696
18,553.08,107.69,63.077,153.85,14.009
19,47.692,-6.1538,126.15,307.69,63.294
19,165.77,183.08,31.538,76.923,53.86
19,234.48,84.923,75.524,184.2,51.217
19,399.75,143,20.5,50,30.833
19,157.53,173.65,28.917,70.528,22.693
19,584.69,100.76,37.516,91.502,13.858
20,615.75,215,20.5,50,51.037
20,239,92,82,200,50.136
20,619.75,31,20.5,50,45.346
20,-0.38462,232.31,31.538,76.923,43.605
20,608.77,193.66,24.374,59.449,42.541
20,615.7,160.36,22.378,54.581,40.819
20,398.33,-6.6667,136.67,333.33,38.061
20,147.02,92.308,34.371,83.831,14.97
20,106.95,172.39,69.155,168.67,12.388
20,318.46,-6.1538,126.15,307.69,5.2068
21,599.5,310,41,100,110.78
21,547.31,103.08,31.538,76.923,72.901
21,408.71,154.91,44.668,108.95,58.421
21,619.75,187,20.5,50,54.782
21,281.05,240,34.371,83.831,54.766
21,619.75,115,20.5,50,51.49
21,135.71,-5.7143,117.14,285.71,49.136
21,582.86,320.73,44.668,108.95,48.69
21,447,156,82,200,47.39
21,93.474,-3.3803,69.155,168.67,24.049
21,295,244.62,31.538,76.923,21.121
21,73.077,83.077,63.077,153.85,20.914
21,247.14,193.66,24.374,59.449,11.534
21,48.462,70.769,63.077,153.85,11.479
22,619.75,351,20.5,50,90.882
22,415.5,174,41,100,73.506
22,577.69,33.846,63.077,153.85,70.511
22,528.33,265.09,22.378,54.581,65.392
22,387.31,238.46,31.538,76.923,64.632
22,7.75,211,20.5,50,62.346
22,399.62,152.31,31.538,76.923,53.568
22,473.46,250.77,31.538,76.923,50.954
22,619.75,295,20.5,50,47.791
22,401.94,214.19,52.903,129.03,41.874
22,446.99,165.15,24.374,59.449,39.799
22,335,28,82,200,36.985
22,619.75,207,20.5,50,36.673
22,512.71,263.35,26.574,64.814,33.853
22,11.923,35.385,31.538,76.923,33.788
22,608.77,326.73,24.374,59.449,31.34
22,426.12,233.45,44.668,108.95,26.567
22,495.78,181.09,44.668,108.95,26.098
22,55.75,175,20.5,50,21.96
22,303.75,183,20.5,50,18.409
22,537.06,265.09,22.378,54.581,7.0532
23,587.74,234.84,52.903,129.03,121.51
23,515.22,221.45,22.378,54.581,108.99
23,367.75,59,20.5,50,81.795
23,599.5,318,41,100,75.33
23,577.69,-3.0769,63.077,153.85,70.413
23,475.39,52.028,34.371,83.831,66.385
23,524.63,267.04,69.155,168.67,66.299
23,485.06,179.41,24.374,59.449,65.352
23,553.08,255.38,63.077,153.85,60.751
23,275.75,147,20.5,50,57.967
23,619.75,131,20.5,50,57.612
23,375.61,60.594,24.374,59.449,49.344
23,535.75,163,20.5,50,48.698
23,485.77,121.54,31.538,76.923,42.013
23,523.96,234.55,22.378,54.581,39.569
23,532.64,193.66,24.374,59.449,36.853
23,-0.32389,66.162,26.574,64.814,34.837
23,341.36,65.455,34.371,83.831,30.624
23,589.32,340.7,34.371,83.831,30.155
23,78.362,147.27,22.378,54.581,29.066
23,531.75,175,20.5,50,28.175
23,517.89,169.95,26.574,64.814,25.594
23,519.59,256.36,22.378,54.581,24.318
23,475.75,247,20.5,50,23.581
23,305.53,164.73,22.378,54.581,21.149
23,325.77,170.77,31.538,76.923,14.984
23,574.15,216,44.668,108.95,11.118
23,596.54,127.69,31.538,76.923,9.5357
23,439.75,111,20.5,50,9.276
24,546.91,184.16,24.374,59.449,86.713
24,551.75,55,20.5,50,67.621
24,608.85,60,31.538,76.923,45.597
24,281.05,132.59,34.371,83.831,44.308
24,336.11,160.36,22.378,54.581,36.887
24,313.46,140,31.538,76.923,30.458
24,619.75,167,20.5,50,29.788
24,551.75,19,20.5,50,29.546
24,543.75,55,20.5,50,28.395
24,455.5,46,41,100,26.093
24,489.01,156,22.378,54.581,23.355
24,615.7,182.18,22.378,54.581,19.021
24,205.06,158.77,75.524,184.2,16.016
24,368.46,70.769,63.077,153.85,12.722
25,336,122.75,37.516,91.502,92.514
25,423.48,160.36,22.378,54.581,80.554
25,619.75,147,20.5,50,80.286
25,363.75,163,20.5,50,68.161
25,218.16,173.45,22.378,54.581,49.896
25,183.75,163,20.5,50,39.352
25,292.11,122.75,37.516,91.502,37.143
25,427.75,131,20.5,50,36.478
25,611.75,35,20.5,50,32.344
25,327.37,147.27,22.378,54.581,30.928
25,383.08,122.82,28.917,70.528,24.314
25,231.75,167,20.5,50,24.001
25,619.75,59,20.5,50,22.242
25,363.75,35,20.5,50,15.781
26,219.75,179,20.5,50,76.886
26,147.75,179,20.5,50,67.791
26,207.75,179,20.5,50,67.534
26,341.36,146.01,34.371,83.831,60.325
26,393.46,146.15,31.538,76.923,53.421
26,619.75,35,20.5,50,51.039
26,619.75,15,20.5,50,49.349
26,314.27,169.09,22.378,54.581,47.712
26,431.75,167,20.5,50,47.12
26,524.93,-4.3636,89.691,218.76,46.543
26,405.77,23.077,31.538,76.923,42.063
26,296.79,142.91,22.378,54.581,40.179
26,619.75,299,20.5,50,37.076
26,471.75,107,20.5,50,35.23
26,389.89,117.62,24.374,59.449,24.136
26,175.76,169.9,24.374,59.449,21.432
26,359.75,75,20.5,50,19.819
26,325.77,152.31,31.538,76.923,18.393
26,383.75,139,20.5,50,14.941
26,43.75,127,20.5,50,13.455
27,203.75,191,20.5,50,85.459
27,287.5,134,41,100,82.12
27,491.75,103,20.5,50,70.806
27,619.75,59,20.5,50,60.752
27,370.86,174.65,24.374,59.449,56.746
27,195.75,187,20.5,50,44.392
27,379.89,122.75,37.516,91.502,35.242
27,463.75,171,20.5,50,33.927
27,619.75,171,20.5,50,31.938
27,91.75,183,20.5,50,31.79
27,523.28,-5.2174,107.29,261.69,29.003
27,344.23,152.31,31.538,76.923,28.439
27,163.75,183,20.5,50,27.728
27,95.238,355.64,44.668,108.95,22.448
27,121.36,355.64,44.668,108.95,15.541
27,455.29,112.45,34.371,83.831,12.269
28,411.75,171,20.5,50,102.85
28,542.47,-4.3636,89.691,218.76,72.711
28,495.75,99,20.5,50,70.151
28,187.75,183,20.5,50,65.722
28,179.75,183,20.5,50,54.241
28,468.69,112.45,34.371,83.831,53.632
28,432.22,169.09,22.378,54.581,49.386
28,263.5,134,41,100,48.072
28,489.01,86.182,22.378,54.581,46.774
28,335,28,82,200,42.214
28,503.75,103,20.5,50,35.201
28,307.85,146.01,34.371,83.831,28.326
28,226.89,177.82,22.378,54.581,23.131
28,326.7,168,28.917,70.528,19.053
28,113.31,186.55,22.378,54.581,2.2761
29,421.78,159.44,34.371,83.831,81.176
29,541.43,81.818,22.378,54.581,79.742
29,507.75,175,20.5,50,78.51
29,219.75,179,20.5,50,76.968
29,383.08,168,28.917,70.528,71.407
29,479.75,171,20.5,50,63.484
29,278.62,70.154,75.524,184.2,62.565
29,362.43,149.19,26.574,64.814,53.272
29,608.85,103.08,31.538,76.923,39.285
29,575.92,52.028,34.371,83.831,35.832
29,467.31,-1.5385,31.538,76.923,35.56
29,183.5,174,41,100,32.8
29,523.75,135,20.5,50,28.287
29,375.75,171,20.5,50,24.015
29,535.75,55,20.5,50,22.04
29,532.64,127.13,24.374,59.449,5.5461
30,227.31,158.46,31.538,76.923,56.554
30,24.231,29.231,31.538,76.923,49.095
30,21.57,121.09,22.378,54.581,39.415
30,80.595,112.87,24.374,59.449,36.492
30,-0.41885,139.3,34.371,83.831,26.858
30,87.5,-2,41,100,26.116
30,307.31,176.92,31.538,76.923,22.133
30,153.14,144.73,37.516,91.502,16.183
30,508.9,186.29,34.371,83.831,12.564
31,25.939,116.73,22.378,54.581,99.665
31,115.75,115,20.5,50,71.284
31,269.39,6.5455,44.668,108.95,53.075
31,558.16,-3.6923,75.524,184.2,53.007
31,432.86,-5.7143,117.14,285.71,52.711
31,140.31,193.01,34.371,83.831,34.418
31,254.24,5.035,34.371,83.831,26.799
31,448.85,244.62,31.538,76.923,19.806
31,167.12,199.72,34.371,83.831,17.052
31,309.05,185.92,69.155,168.67,9.5325
32,151.64,-4.8,98.115,239.31,115.64
32,189.04,159.21,48.643,118.64,65.492
32,135.5,-2,41,100,61.916
32,353.58,99.273,22.378,54.581,61.434
32,405.38,9.2308,63.077,153.85,58.939
32,503.85,-3.0769,63.077,153.85,51.208
32,231.5,14,41,100,24.261
33,5.7692,158.46,31.538,76.923,52.604
33,71.75,187,20.5,50,49.877
33,199.5,126,41,100,44.097
33,123.89,122.75,37.516,91.502,15.816
33,278.62,84.923,75.524,184.2,5.0178
34,104.23,146.15,31.538,76.923,76.606
34,603.75,143,20.5,50,68.533
34,3.75,163,20.5,50,54.548
34,589.74,136.63,24.374,59.449,54.543
34,438.4,137.4,37.516,91.502,41.646
34,619.75,135,20.5,50,40.083
34,79.75,187,20.5,50,36.657
34,602.72,394.41,34.371,83.831,36.567
34,470.78,174.65,24.374,59.449,35.395
34,73.462,140,31.538,76.923,35.315
34,452.24,15.273,44.668,108.95,32.201
34,367.75,111,20.5,50,27.652
34,391.5,126,41,100,22.337
34,243.75,107,20.5,50,18.146
34,335.5,78,41,100,11.098
35,430.38,158.46,31.538,76.923,82.799
35,545.8,186.55,22.378,54.581,81.295
35,30.385,133.85,31.538,76.923,70.371
35,67.313,145.41,28.917,70.528,64.08
35,42.692,133.85,31.538,76.923,62.232
35,562.51,172.87,34.371,83.831,50.128
35,4.0956,195.27,22.378,54.581,48.849
35,439.5,126,41,100,47.415
35,251.75,131,20.5,50,45.367
35,599.5,150,41,100,43.766
35,91.75,167,20.5,50,39.008
35,502.35,144,26.574,64.814,37.133
35,350.44,76.235,57.981,141.42,32.429
35,73.462,164.62,31.538,76.923,27.529
35,350.38,29.231,31.538,76.923,24.544
35,428.48,193.01,34.371,83.831,23.366
35,73.462,121.54,31.538,76.923,23.085
35,461.15,146.15,31.538,76.923,18.962
35,515.75,175,20.5,50,13.334
35,140.31,139.3,34.371,83.831,8.7222
35,35.951,175.14,26.574,64.814,7.4951
35,131.75,195,20.5,50,5.6071
36,599.5,126,41,100,75.181
36,471.75,163,20.5,50,74.954
36,37.77,193.66,24.374,59.449,69.965
36,619.75,271,20.5,50,60.993
36,14.171,130.08,37.516,91.502,60.16
36,435.75,187,20.5,50,59.712
36,508.9,125.87,34.371,83.831,55.327
36,416.46,130.08,37.516,91.502,46.466
36,235.75,119,20.5,50,43.13
36,397.27,64.364,22.378,54.581,40.529
36,31.5,118,41,100,36.027
36,4.8583,154.38,26.574,64.814,34.502
36,296.79,173.45,22.378,54.581,21.635
36,619.75,39,20.5,50,20.067
36,527.5,142,41,100,18.337
36,427.75,195,20.5,50,17.818
36,503.75,239,20.5,50,16.09
36,17.201,190.91,22.378,54.581,14.134
36,479.75,167,20.5,50,13.483
36,195.75,159,20.5,50,12.424
36,59.75,199,20.5,50,12.096
36,359.75,19,20.5,50,9.5047
36,247.1,90.323,52.903,129.03,1.7253
37,379.75,51,20.5,50,74.459
37,619.75,7,20.5,50,66.429
37,463.75,175,20.5,50,63.853
37,608.85,275.38,31.538,76.923,60.283
37,559.75,135,20.5,50,59.413
37,147.21,160.4,24.374,59.449,51.626
37,128.18,169.9,24.374,59.449,46.818
37,466.02,198.42,24.374,59.449,40.54
37,408.71,111.27,44.668,108.95,40.487
37,-0.25,163,20.5,50,39.308
37,506.48,173.45,22.378,54.581,37.5
37,619.75,67,20.5,50,37.257
37,619.75,227,20.5,50,32.703
37,55.75,195,20.5,50,31.093
37,391.5,118,41,100,28.95
37,619.75,171,20.5,50,26.789
37,27.75,155,20.5,50,19.436
37,165.77,-1.5385,31.538,76.923,16.426
37,527.75,179,20.5,50,16.334
37,371.75,51,20.5,50,13.216
37,367.75,35,20.5,50,12.985
38,577.69,83.077,63.077,153.85,85.89
38,599.5,-2,41,100,85.017
38,85.769,-1.5385,31.538,76.923,80.411
38,87.099,147.27,22.378,54.581,54.622
38,36.154,83.077,63.077,153.85,50.168
38,384.16,160.36,22.378,54.581,42.846
38,393.46,140,31.538,76.923,39.724
38,563.75,151,20.5,50,39.168
38,95.75,43,20.5,50,38.436
38,196.54,72.308,31.538,76.923,37.665
38,526.17,181.37,37.516,91.502,35.172
38,359.75,35,20.5,50,34.408
38,195.75,167,20.5,50,30.754
38,487.75,215,20.5,50,27.23
38,143.5,94,41,100,26.396
38,166.25,160.4,24.374,59.449,15.48
38,543.75,43,20.5,50,9.9394
38,519.59,238.91,22.378,54.581,3.7166
39,619.75,195,20.5,50,59.569
39,12.984,146.01,34.371,83.831,51.935
39,319.75,11,20.5,50,49.602
39,191.75,175,20.5,50,46.539
39,339.75,27,20.5,50,42.6
39,217.33,138.81,26.574,64.814,34.556
39,462.8,182.18,22.378,54.581,33.127
39,79,28,82,200,30.854
39,346.88,9.0811,26.574,64.814,30.672
39,371.81,145.41,28.917,70.528,29.986
39,234.56,111.27,44.668,108.95,19.032
39,199.55,165.15,24.374,59.449,18.864
39,496.91,159.39,37.516,91.502,14.001
40,39.75,39,20.5,50,63.257
40,67.75,167,20.5,50,62.917
40,619.75,171,20.5,50,61.636
40,473.46,164.62,31.538,76.923,55.074
40,31.75,59,20.5,50,48.486
40,331.54,70.769,63.077,153.85,33.844
40,187.23,125.87,34.371,83.831,32.086
40,55,16.923,31.538,76.923,30.98
40,411.75,155,20.5,50,29.883
40,90.112,155.64,24.374,59.449,24.717
40,123.7,55.059,28.917,70.528,24.173
40,287.75,147,20.5,50,24.165
40,263.75,159,20.5,50,8.9737
41,361.47,125.87,34.371,83.831,71.522
41,159.75,143,20.5,50,70.627
41,537.06,190.91,22.378,54.581,64.328
41,577.69,83.077,63.077,153.85,52.06
41,289.96,146.14,24.374,59.449,50.946
41,387.31,127.69,31.538,76.923,36.414
41,350.38,127.69,31.538,76.923,32.025
41,163.75,163,20.5,50,29.125
41,87.75,167,20.5,50,26.596
41,15.223,154.38,26.574,64.814,24.353
41,480.27,160.36,22.378,54.581,23.934
41,258.79,138.81,26.574,64.814,19.872
41,619.75,207,20.5,50,15.689
41,84.229,38.118,28.917,70.528,4.3099
42,260.94,125.87,34.371,83.831,126.66
42,155.75,159,20.5,50,123.03
42,537.06,156,22.378,54.581,79.132
42,423.75,135,20.5,50,69.366
42,15.5,46,41,100,54.109
42,508.85,169.9,24.374,59.449,53.003
42,111.75,151,20.5,50,49.557
42,147.75,155,20.5,50,49.251
42,322.76,25.846,75.524,184.2,49.146
42,387.2,130.08,37.516,91.502,48.55
42,163.75,159,20.5,50,46.3
42,151.97,127.13,24.374,59.449,39.393
42,124.05,149.19,26.574,64.814,37.226
42,285.2,141.39,24.374,59.449,34.432
42,222.53,151.64,22.378,54.581,32.859
42,471.5,110,41,100,31.618
42,305.43,138.81,26.574,64.814,28.099
42,415.75,139,20.5,50,27.773
42,619.75,259,20.5,50,11.928
42,80.595,8.3168,24.374,59.449,8.293
42,69.625,12,22.378,54.581,3.4001
43,270.17,115.42,37.516,91.502,112.31
43,143.89,134.18,22.378,54.581,83.92
43,473.46,84.615,31.538,76.923,69.886
43,87.099,142.91,22.378,54.581,69.007
43,608.85,146.15,31.538,76.923,61.455
43,367.12,-4.3636,89.691,218.76,61.124
43,142.45,155.64,24.374,59.449,57.522
43,287.75,125.87,34.371,83.831,55.637
43,203.75,159,20.5,50,51.457
43,430,83.077,63.077,153.85,48.245
43,191.75,163,20.5,50,39.635
43,131.75,131,20.5,50,36.511
43,183.75,163,20.5,50,36.186
43,254.24,125.87,34.371,83.831,35.041
43,126.42,156,22.378,54.581,34.463
43,152.63,156,22.378,54.581,33.319
43,118.66,127.13,24.374,59.449,28.58
43,18.077,146.15,31.538,76.923,20.057
43,108.5,138.81,26.574,64.814,19.787
43,335.75,95,20.5,50,17.07
43,219.75,71,20.5,50,15.886
43,537.4,165.15,24.374,59.449,15.097
43,584.23,152.31,31.538,76.923,7.5819
44,118.87,128.43,26.574,64.814,73.51
44,67.75,155,20.5,50,67.786
44,122.05,169.09,22.378,54.581,67.208
